fuente|inmueble|operacion|zona|distrito|direccion|precio|soles|dolares|variacion|mantenimiento|caracteristica|area|dormitorio|baños|estacionamientos|detalle|enlace|fecha
adondevivir|departamentos|venta|Lima Norte|Carabayllo|"Las Campanillas 358
Santa Isabel, Carabayllo"|S/ 225,000 · USD 65,500|225000|65500|||"154 m² tot.
3 dorm.
1 baño"|154|3|||Informes con soledad torres. agente inmobiliario mvcs 1, 5, 1, 6, 9. telefono 9, 2, 6, 6, 3, 6, 1, 4, 7. en venta amplio, cómodo y bien iluminado departamento de 97. 14 m2 más 21. 95 m2 de áreas comunes, ubicado en el piso 3 del Jirón Las Campanillas 358 de la urbanización San Santa Isabel Carabayllo, frente a parque, el departamento cuanta con todo los servicios básicos de habilitación urbana (pistas, veredas, agua, luz y gas cálidda), por su ubicación es una zona de fácil acceso para conectarse a cualquier punto de la ciudad. * A escasas 2 cuadras de la estación Chimpu Ocllo del Metropolitano Av. Universitaria. * A una cuadra de la Av, Tupac Amaru. * En su entorno podemos encontrar Restaurantes, Farmacias, Panaderías, Bancos, prestigiosos colegios de inicial, primaria y secundaria para que sus hijos estudien. * El departamento consta de 3 habitaciones amplias y bien iluminadas, * Sala comedor. * Cocina con muebles altos y bajos, * Lavandería y 1 baño. * Acabados al 100% recientemente instalados. * Frente a parque. * Transporte publico fluido todo el dia. * Medidor de luz independiente. * Gas calidda. * Contometro de agua por departamente. A usted que busca la tranquilidad de su familia y vivir en una zona tranquila y accesible a los medios de transporte a cualquier hora del día, no deje pasar esta gran oportunidad. El departamento cuenta con título de propiedad independizado, aplica para crédito hipotecario no tiene cargas ni gravámenes. Medidor de luz independiente y Gas Calidda. ¡¡agende su visita ahora mismo!! Precio de venta recientemente reajustado!!|https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-departamentos-de-97.14-m-sup2--en-urb.-santa-149081230.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=11|2026-03-18
adondevivir|departamentos|venta|Lima Norte|Carabayllo|"MZ. 43 LOTE 23 URB. TORREBLANCA II ETAPA
Manuel Scorza, Carabayllo"|S/ 75,000 · USD 22,256|75000|22256|||"33 m² tot.
2 dorm.
1 baño"|33|2|||Segundo Piso – Dpto A – 33. 17 m² – S/75, 000. “Tu Primer Depa Desde S/75, 000 en Torreblanca” “Precio Perfecto: 33 m² Inteligentes en el Segundo Piso” “La Mejor Entrada al Mercado Inmobiliario: S/75, 000”|https://www.adondevivir.com/propiedades/clasificado/veclapin--oportunidad-torreblanca-ii-ex-techo-propio-o-doral-148344288.html?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=12|2026-03-18
adondevivir|departamentos|venta|Lima Norte|Carabayllo|"Av. Colectora 259
Carabayllo, Lima"|S/ 150,000|150000||||"57 m² tot.
3 dorm.
2 baños
1 estac."|57|3|2|1|Departamento Flat en Carabayllo — ¡Oportunidad ideal! Dirección: Av. Colectora Industrial 259, Carabayllo, Lima. ️ Piso: 4° (sin ascensor) Área construida: 57. 43 m² ️ 3 habitaciones. 2 baños. 1 estacionamiento. Aceptan mascotas. Sala de usos múltiples (S. U. M.) Antigüedad: 8 años. Características destacadas: - Distribución funcional y aprovechamiento del espacio, perfecto como primer departamento o para inversión. - Ubicación en avenida principal con accesos cómodos hacia la zona industrial y rutas de transporte. - Edificio con ambientes comunes que suman valor: sala de usos múltiples ideal para reuniones o eventos familiares. ¿Por qué te conviene verlo? - Tamaño compacto y práctico (57. 43 m²) que facilita mantenimiento y bajo costo operativo. - Pet friendly y con estacionamiento propio: combinación poco frecuente en la zona. ¿Te interesa visitar o recibir más información del inmueble? Solicita la visita y te coordino la presentación (sin datos de contacto en este anuncio).|https://www.adondevivir.com/propiedades/clasificado/veclapin-se-vende-acogedor-departamento-en-el-sol-de-carabayllo-148644070.html?n_src=Listado&n_pg=1&n_pos=13|2026-03-18
adondevivir|departamentos|venta|Lima Norte|Carabayllo|"C. Collasuyo Carabayllo, Carabayllo
Santo Domingo, Carabayllo"|S/ 229,400 · USD 62,000|229400|62000|||"133 m² tot.
3 dorm.
1 baño
2 estac."|133|3||2|Urb. Santo Domingo 1Ra Etapa, CarabaylloPrecio de Oportunidad: $62, 000. 00 dólaresÁrea: 62 m²Ubicación: 1er piso – Urb. Santo Domingo 1ra Etapa, Carabayllo¿Buscas un departamento espacioso, bien ubicado y listo para mudarte? ¡Esta es tu oportunidad ideal! Ubicación Privilegiada: A solo una cuadra de un hermoso parque, rodeado de colegios, locales comerciales y con fácil acceso a las avenidas Trapiche y Universitaria. Muy cerca del iep Santa Ana de Carabayllo, entre las avenidas Cóndorcanqui y Señor de Caudivilla, con movilidad hacia distintos puntos de Lima. 1. Características del Departamento – 1er Piso: -Amplia y acogedora sala-comedor-Baño completo-Cocina espaciosa con área para comedor de diario-Hermoso y amplio patio, ideal para reuniones y parrillas-3 dormitorios-Zona de lavandería-Puerta de servicio2. Extras: -Cochera para 2 autos-Conexión a gas¡No dejes pasar esta oportunidad! Contáctanos para más información y agenda tu visita hoy mismo. T. C. 3. 50Tipo de cambio referencial, sujeto a variación diaria por fluctuación del mercado|https://www.adondevivir.com/propiedades/clasificado/veclapin--tu-nuevo-hogar-te-espera!-amplio-departamento-en-147240710.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=14|2026-03-18
adondevivir|departamentos|venta|Lima Norte|Carabayllo|"Calle 11 mz I-1 lt 19 Tercera Etapa Urb Santo Domingo
Carabayllo, Lima"|S/ 262,500 · USD 75,000|262500|75000|||"100 m² tot.
3 dorm.
2 baños"|100|3|2||Departamento Flat en Carabayllo — Oportunidad lista para mudarteDescripción breve: Luminoso y bien distribuido, este departamento de 100 m² es ideal para familias o como inversión. Acabados modernos y sólo 5 años de antigüedad, listo para vivir. Características principales: - Área construida: 100. 00 m²- Habitaciones: 3- Baños: 2- Pisos: 2- Estacionamientos: No disponible- Área de terreno: No aplica / No disponible- Antigüedad: 5 añosUbicación: - Carabayllo Ver datos, Perú — zona con acceso a vías principales y opciones de transporte público. Por qué te conviene: - Excelente distribución para aprovechar cada m². - Condición prácticamente nueva (5 años). - Ideal para quienes buscan comodidad y funcionalidad sin grandes remodelaciones. Interesados: solicita una visita y conoce el departamento en persona. Sin compromiso. T. C. 3. 50Tipo de cambio referencial, sujeto a variación diaria por fluctuación del mercado|https://www.adondevivir.com/propiedades/clasificado/veclapin-gran-oportunidad-de-compra-de-departamento-mas-aires-148978599.html?n_src=Listado&n_pg=1&n_pos=15|2026-03-18
adondevivir|departamentos|venta|Lima Norte|Carabayllo|"4x76+5f2
Carabayllo, Lima"|S/ 210,000 · USD 60,000|210000|60000|||"92 m² tot.
3 dorm.
2 baños"|92|3|2||¡Gran oportunidad en Carabayllo! Departamento bien distribuido, con ambientes cómodos y un precio atractivo, ideal para vivir o invertir. Segundo piso3 dormitorios2 bañosCuenta con sala y comedor, cocina amoblada con muebles altos y bajos, y espacios funcionales pensados para el día a día. Ubicación estratégicaFrente al colegio Innova School, a pocas cuadras del mercado La Frontera y del mercado Qatuna, cerca a San Felipe y Av. Universitaria, con acceso rápido a servicios, transporte y comercios. Precio: us$ 60, 000Buen precio, excelente oportunidad en la zona. Agenda tu visita y no dejes pasar esta opción. T. C. 3. 50Tipo de cambio referencial, sujeto a variación diaria por fluctuación del mercado|https://www.adondevivir.com/propiedades/clasificado/veclapin-oportunidad-departamento-en-carabayllo-148653927.html?n_src=Listado&n_pg=1&n_pos=16|2026-03-18
adondevivir|departamentos|venta|Lima Norte|Carabayllo|"Av. José Saco Rojas 1149
Carabayllo, Lima"|S/ 155,000 · USD 45,000|155000|45000|||"63 m² tot.
3 dorm.
2 baños"|63|3|2||Descubre tu próximo hogar en Av. José Saco Rojas 1149, Carabayllo, Lima! - Condominio real A 5 minutos del ovalo de puente piedraEste encantador departamento se encuentra en un condominio de 5 pisos, ofreciendo un espacio acogedor y moderno para ti y tu familia. Con una antigüedad de solo 5 años, el departamento se mantiene en excelente estado, listo para que lo hagas tuyo. Características del departamento: -3 cómodas habitaciones-2 baños completos-Área construida: 63. 00 m²-Balcón con vista panorámica-Sala y comedor con diseño contemporáneo-Cocina cerrada, con muebles altos y bajos en melamina, campana, cocina y refrigeradora nuevos sin uso-Seguridad 24/7La zona ofrece opciones cercanas para tu vehículo. La ubicación es ideal, proporcionando un acceso fácil a servicios esenciales y comercios. Acceso a varias lineas de transporte público, ejm, metropolitano etcDa el paso hacia la vida que mereces en un ambiente seguro y acogedor. ¡Este departamento es la oportunidad perfecta para comenzar un nuevo capítulo! T. C. 3. 50Tipo de cambio referencial, sujeto a variación diaria por fluctuación del mercado|https://www.adondevivir.com/propiedades/clasificado/veclapin-encantador-departameno-de-estreno-147424776.html?n_src=Listado&n_pg=1&n_pos=17|2026-03-18
adondevivir|departamentos|venta|Lima Norte|Carabayllo|"Residencial Lucyana
Carabayllo, Lima"|S/ 181,790 · USD 53,000|181790|53000|||"87 m² tot.
3 dorm.
2 baños"|87|3|2||Se vende departamento en la mejor zona de Carabayllo (límite de comas) cerca a la Av. Trapiche a 10 minutos de retablo, cerca de colegios, universidades, mercados mayoristas y restaurantes. ubicacíon: Urb. Residencial Lucyana cerca a la Av. Trapiche y super mercado Qtunadistrito: carabaylloarea techada: 87. 83 M2piso: 3erAmplia sala comedor con excelente iluminación natural y gran ventilaciónCómoda cocina3 dormitorios (el principal con baño privado) 2 baños completosÁrea de tendalEs perfecto para aquellos que buscan diseñar su hogar soñado, con toda la comodidad y tranquilidad en una zona en crecimiento. Disfruta de espacios bien distribuidos y la cercanía a servicios esenciales. Ideal para ti y tu familia. ¡Listo para mudarte! ¡No dejes pasar esta oportunidad! Las imágenes y/o información de este inmueble son de carácter referencial. R. uc.: Razón social: Inversiones Delia S. A. C.|https://www.adondevivir.com/propiedades/clasificado/veclapin-lindo-dpto-de-estreno-para-inversion-o-vivienda-149247875.html?n_src=Listado&n_pg=1&n_pos=18|2026-03-18
adondevivir|departamentos|venta|Lima Norte|Carabayllo|"Urb. Santa María, Carabayllo
Carabayllo, Lima"|S/ 176,640 · USD 48,000|176640|48000|||"70 m² tot.
3 dorm.
2 baños"|70|3|2||Se vende departamento de estreno en santa maría de carabayllose vende departamento de estreno en la segunda etapa de la urbanización Santa María, distrito de Carabayllo. La zona cuenta con restaurantes, agentes bancarios, una sede policial y goza de transporte público. el departamento cuenta con los siguientes ambientes:. Sala – comedor,. Cocina – lavandería,. 3 habitaciones,. 2 baños (una de ellos dentro de la habitación principal). 3er Piso$ 48, 000R. U. C Ver datos|https://www.adondevivir.com/propiedades/clasificado/veclapin-se-vende-departamento-de-estreno-en-santa-maria-de-145475505.html?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=19|2026-03-18
adondevivir|departamentos|venta|Lima Norte|Carabayllo|"Urbanización Torre Blanca Mz 43 Lote 23 Etapa II
Carabayllo, Lima"|S/ 140,000 · USD 39,772|140000|39772|||90 m² tot.|90||||Oportunidad de inversión en zona urbanizadaubicación: A tres cuadras arriba del paradero Techo, km 23 de la Av. Túpac Amaru. Inmueble: Departamento en cuarto piso semi construido. Área total: 90 m². La zona es totalmente urbanizada y cuenta con todos los servicios básicos: luz, agua y gas natural. Además, dispone de movilidad accesible hacia cualquier destino, lo que la convierte en una ubicación ideal para vivir o invertir. Más información, contáctame. R. U. C Ver datos|https://www.adondevivir.com/propiedades/clasificado/veclapin-venta-de-departamento-semi-construido-en-4to-piso-en-147972712.html?n_src=Listado&n_pg=1&n_pos=20|2026-03-18
