fuente|inmueble|operacion|zona|distrito|direccion|precio|soles|dolares|variacion|mantenimiento|caracteristica|area|dormitorio|baños|estacionamientos|detalle|enlace|fecha
urbania|departamentos|alquiler|Lima Centro|Lima Cercado|"Urbanización Cipreses al 1400
Lima Cercado, Lima"|S/ 2,900|2900||||"130 m² tot.
2 dorm.
2 baños
1 estac."|130|2|2|1|Alquiler de departamento en el cercado de limacon muy buena ubicación urbanización Cipreses, frente a parque y cerca de universidades San Marcos, Católica, avenidas como Colonial y VenezuelaCaracterísticas: La propiedad cuenta con una distribución perfecta en dos niveles (Dúplex), permitiendo separar la zona social y de trabajo de la zona de descanso. primer piso - Uso Mixto (Ideal para negocio): · Cochera privada. · Local Comercial / Sala-Comedor Amplio: El frontis del primer piso puede ser habilitado perfectamente como local comercial, tienda, consultorio o salón de belleza, independiente de la zona familiar. El ambiente es muy amplio y versátil. · Baño completo· Cocina cerrada y amoblada: Con reposteros altos y bajos. Cuenta con conexión para Gas Natural (gnv) en la cocina. · Comedor de diario dentro de la cocina. · Patio terraza y zona de lavandería con tendedero. Segundo piso: Dormitorio máster con closets, baño completo y espacio para acondicionar un walk in closet extra. 2do dormitorio con balcón20 años de antigüedad pero en muy buen estado de conservaciónPrecio: S/2900Modalidad 2 x 1Condiciones: •Infocorp en verde•Sustento económico (Boletas o reporte tributario) •Certiadulto|https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-lima-cercado-lima-2-dormitorios-149273310?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=2&n_pos=2|2026-03-18
urbania|departamentos|alquiler|Lima Centro|Lima Cercado|"Av. Óscar R. Benavides 1147
Lima Cercado, Lima"|S/ 1,700 · USD 459|1700|459|||"71 m² tot.
3 dorm.
2 baños"|71|3|2||Alquiler de departamento de 3 habitaciones en el Centro de Lima! Amplio departamento de 71 m², ubicado en el segundo piso, ideal para quienes buscan comodidad y excelente ubicación. A solo unos pasos de la Plaza Dos de Mayo, con salida rápida al Aeropuerto Jorge Chávez y fácil acceso a transporte público, comercios y servicios esenciales. - 3 Habitaciones- 2 baños- Sala comedor con vista externa- Cocina con muebles altos y Bajos- Zona de Lavandería Cerrada- Áreas comunes: Juegos para niños, zona de parrilla, parques internos, salon de niños, sala de reuniones- Vigilancia 24/7Si se aceptan mascotasMantenimiento S/100 soles aproximadamentePrecio del Alquiler sin Cochera S/1, 700 solesPrecio del Alquiler con Cochera S/2, 000 solesRequisitos para el alquiler- Sustento de ingresos- sbscontactame para agendar una visita! T. C. 3. 70Tipo de cambio referencial, sujeto a variación diaria por fluctuación del mercado|https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-lima-cercado-lima-3-dormitorios-147303639?n_src=Listado&n_pills=Seguridad&n_pg=2&n_pos=3|2026-03-18
urbania|departamentos|alquiler|Lima Centro|Lima Cercado|"Av. Aurelio García y García 941
Lima Cercado, Lima"|S/ 1,600 · USD 480|1600|480|||"67 m² tot.
2 dorm.
1 baño"|67|2|||Se alquila acogedor departamento de 67 m2, ubicado en el tercer piso de una casa, en la tranquila y bien ubicada urbanización Los Pinos - Cercado de Lima. Distribución: - Sala. Comedor con buena iluminación natural. - Cocina cerrada. - Dos dormitorios. - Un baño comp´leto. - Pequeño ambiente adicional para tendido de ropa. En zona residencial con fácil acceso a avenidas principales como La Colonial, Argentina, Universitaria etc. - Ideal para pareja o familia pequeña. Contacto: orlando nuñez. cel: Ver datos|https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-lima-cercado-lima-2-dormitorios-148905765?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=2&n_pos=4|2026-03-18
urbania|departamentos|alquiler|Lima Centro|Lima Cercado|"Calle Santa Mariana Paredes 590
Pando, Lima Cercado"|"S/ 2,500 · USD 745
17%"|2500|745|17%|50|"90 m² tot.
3 dorm.
1 baño"|90|3|||Alquiler de Departamento con 3 Dorm., Sin Cochera. Se alquila departamento renovado con acabados modernos y céntrico, ubicado en el piso 5, en Av. Universitaria, a una cuadra de la universidad católica pucp, a dos cuadras de la unmsm, cerca a centros de idiomas (icpna, Británico, Centro de Idiomas de la Católica, Instituto Zegel ipae). Cerca a Parque Carlos Lisson, cerca a puestos de serenazgo de municipalidad de Lima y de San Miguel. A pocos minutos de centros comerciales como Plaza San Miguel y supermercados (Tottus, Metro, Wong, Plaza Vea), además de bancos, restaurantes, cines, gimnasios y diversos servicios. Fácil acceso a principales vías: Av. Universitaria, Av. La Marina, Av. Venezuela Av. Faucett y Av. Colonial. Distribución del departamento: - 03 dormitorios con clóset y todos poseen vista externa. - 01 baño completos con tina. - Amplia e iluminada sala-comedor con vista externa incluye videowall. - Cocina cerrada con muebles altos y bajos modernos, encimera de porcelanato. Incluye campana extractora decorativa. - Todos los empotrados se quedan durante el alquiler. - Lavandería. - Terma eléctrica. Áreas y servicios comunes: - Parques internos. - Videovigilancia. Condiciones de alquiler: - Alquiler mensual: S/ 3, 000. - Mantenimiento: S/ 50. - 01 meses de garantía y 01 mes de adelanto. - Sustento de ingresos comprobable. 9*2*2*9*6*2*1*9*8|https://urbania.pe/inmueble/clasificado/alclappa-alquiler-de-departamento-en-pando-lima-cercado-3-dormitorios-148528149?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=2&n_pos=5|2026-03-18
urbania|departamentos|alquiler|Lima Centro|Lima Cercado|"Av. Óscar R. Benavides 1191
Lima Cercado, Lima"|S/ 1,800 · USD 538|1800|538||200|"65 m² tot.
3 dorm.
2 baños"|65|3|2||Alquilo departamento de estreno 3 habitaciones cercado de lima. 65 m². Distribución. Sala, Comedor. 3 Dormitorios. Cocina abierta. 2 Baños completos. Balcón, con vista fuera. Descubre este acogedor y bien distribuido departamento ubicado en una de las zonas más convenientes en Lima, Cercado. Ideal para quienes buscan comodidad, seguridad y excelente conectividad. Ubicación estratégica. Situado a la altura de cuadra 11 de la Av. Oscar Benavides. (ex Colonial). Accesible a las Avenidas Argentina y Universitaria. Rodeado de: * Centros comerciales. * Clínicas y centros médicos. * Colegios, Universidad San Marcos. * Restaurantes y cafés. * Bancos y farmacias. * Parques y áreas verdes. Una zona que ofrece calidad de vida, tranquilidad y cercanía a todo. Detalles del inmueble. * Área total: 65 m² * Piso: 11, con Ascensor. Mantenimiento 200 soles. * Estreno Departamento. * Seguridad: Guardianía 24/7. Distribución funcional y cómoda: * Áreas comunes. Área de Parrillas. . Área de reuniones. Canchita de futboll. Área de juegos para niños. Biohuerto. Condiciones: 2 meses de garantía + 1 mes adelantado. (2x1). Infocorp verde. Demostrar sustento económico.|https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-lima-cercado-lima-3-dormitorios-148817826?n_src=Listado&n_pills=Seguridad&n_pg=2&n_pos=6|2026-03-18
urbania|departamentos|alquiler|Lima Centro|Lima Cercado|"Teodoro Cárdenas 323, Lima
Lima Cercado, Lima"|S/ 2,000|2000|||250|"48 m² tot.
1 dorm.
1 baño
1 estac."|48|1||1|Lindo y acogedor Mini Dúplex, ubicado en el piso 17 con una vista extraordinaria con hermosos atardeceres. ideal para personas solas O parejas El edificio cuenta con ascensor, áreas comunes como lobby, piscina, gimnasio y una pequeña sala de eventos. Se encuentra ubicado estratégicamente entre las Avenidas Arequipa (a una cuadra), Petit Thouars, Alejandro Tirado, Canevaro; a pocos minutos del Circuito Mágico de las Aguas, del Hospital Rebagliatti, Museo de Historia Nacional unmsm, centros comerciales, restaurantes, bancos y negocios de diferentes rubros. Presenta la siguiente distribución: - primer nivel: Cocina empotrada con extractor muebles altos y bajos, incluye un equipo de filtración de agua, refrigerador, sofá cama en la sala y una pequeña mesa de comedor, baño de visitas, escaleras hacia el siguiente nivel. - segundo nivel: llegada de escaleras, 1 amplia habitación con clóset, cortinas blancas, baño y terma. Además de un espacio para lavadora. 1 Estacionamiento en Sótano Mantenimiento S/250 opcional estacionamiento S/250 *Condiciones: * - 2 meses de Garantía, 1 mes de adelanto - Contrato Mínimo de un año-Pago mensual de arbitrios. Requisitos: - Boletas de pagos, Recibos por honorarios, pdts y reportes tributarios correspondientes. - No registrar deudas vencidas en Centrales de Riesgo (infocorp, sentinel, Otros) No te pierdas esta excelente oportunidad! Citas Ver datos / Ver datos ruc Ver datos|https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-lima-cercado-lima-1-dormitorio-149277307?n_src=Listado&n_pills=Ascensor&n_pg=2&n_pos=7|2026-03-18
urbania|departamentos|alquiler|Lima Centro|Lima Cercado|"Jr. García Villón 570
Lima Cercado, Lima"|S/ 1,000 · USD 300|1000|300|||"35 m² tot.
1 dorm.
1 baño"|35|1|||Alquilo mindepartamento en piso 2 de 35 M2. con buena ubicacion cerca de avenidas principales. av. Argentina, av. Excolonial, av, guillermo dansey, av. Carcamo. C. C. Las malvinas, C. C. Udampe, etc. cuenta con: un dormitorio. un baño completo. una cocina. un sala comedor. contar con sustento de ingreso. condiciones 1garantia 1 adelanto|https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-lima-cercado-lima-1-dormitorio-149141363?n_src=Listado&n_pg=2&n_pos=8|2026-03-18
urbania|departamentos|alquiler|Lima Centro|Lima Cercado|"oscar benavides 1184
Lima Cercado, Lima"|S/ 2,000 · USD 596|2000|596||120|"65 m² tot.
3 dorm.
2 baños
1 estac."|65|3|2|1|"Departamento en alquiler en Cercado de Lima. Av. Óscar R. Benavides 1194 (Ex Colonial), Cercado de Lima – Piso 16. 3 dormitorios | 2 baños | Cochera | 65. 50 m² ¡Vive en un departamento moderno, bien distribuido y con excelente ubicación! Ubicado en la Av. Óscar R. Benavides, a un paso del mtc, este departamento de estreno en el piso 16 te ofrece una vista panorámica, luz natural y todo lo que necesitas para disfrutar tu nuevo hogar. Características principales: -Amplia sala comedor, perfecta para disfrutar con familia o amigos. -Cocina abierta con excelente funcionalidad. -Lavandería independiente, cómoda y práctica. -Dormitorio principal con baño privado. -Dos dormitorios secundarios con baño compartido. -Sistema de terma a gas e intercomunicador. -Gas natural, medidor de luz independiente y agua con cortómetro, para controlar tus consumos. Áreas comunes: Zona pet friendly | Zona de parrilla | Cancha deportiva | sum | Juegos para niños. Precio de alquiler departamento + cochera: S/ 2, 000. Condiciones: 1 mes de adelanto + 1 mes de garantía (1x1) Contrato por 1 año. ¡No pierdas esta oportunidad! Vive en una zona céntrica, segura y con todo al alcance: supermercados, universidades, bancos y principales avenidas. Contáctame y agenda tu visita."|https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-lima-cercado-lima-3-dormitorios-147803324?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=2&n_pos=9|2026-03-18
urbania|departamentos|alquiler|Lima Centro|Lima Cercado|"Av. Bertello al 854
Lima Cercado, Lima"|S/ 2,300|2300||||"86 m² tot.
3 dorm.
2 baños
1 estac."|86|3|2|1|Departamento en Alquiler en Primer piso, de estreno, de 03 dormitorios y 02 baños, cocina abierta y sala con patio con salida a parque. Cuenta con Lavandería, Su área es de 86 Mts, El departamento también cuenta con Cochera, Inversión: S/ 2, 700|https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-lima-cercado-lima-3-dormitorios-149298713?n_src=Listado&n_pills=Ascensor&n_pg=2&n_pos=10|2026-03-18
urbania|departamentos|alquiler|Lima Centro|Lima Cercado|"C. San Francisco de Asis 267
Lima Cercado, Lima"|S/ 1,750 · USD 513|1750|513||68|"90 m² tot.
3 dorm.
1 baño"|90|3|||Contacto: renato aviles - 9. 2. 2. 4. 5. 2. 0. 8. 3. Urbanización Palomino – Cercado de Lima. Si estás buscando comodidad, ubicación estratégica y un espacio amplio para tu familia… ¡este departamento es para ti! Detalles del Departamento. Área: 90 m² ️ 3 habitaciones amplias con clósets. 1 baño completo. ️ 1 sala de estar / estudio. Piso 3. Precio: S/ 1, 750. ️ Información Adicional. Mantenimiento: S/ 68. Requisitos: ️ Buena calificación en Infocorp. ️ Sustento de ingresos. ️ Condiciones 2x1. ️ Contrato mínimo 1 año. ¿Por qué elegir este departamento? Exclusividad y tranquilidad. Ubicado dentro de una casa con solo 3 unidades independientes. Solo tres familias podrán disfrutar de este espacio privilegiado. ️ Excelente distribución. Amplia sala-comedor, cocina con muebles altos y bajos, lavandería independiente y sala de estar ideal para home office. ️ Iluminación y ventilación natural. Ambientes frescos y bien iluminados que brindan confort y bienestar. Totalmente remodelado. Acabados modernos y de primera calidad que crean un ambiente acogedor y elegante. Ubicación Estratégica. Fácil acceso a Av. Venezuela, La Alborada y Alejandro Bertello. A pocos minutos de la Pontificia Universidad Católica del Perú y la Universidad Nacional Mayor de San Marcos. Cerca de parques, colegios, restaurantes y centros comerciales. Todo lo que necesitas, a solo minutos de tu hogar. Agenda tu visita hoy mismo y descubre por qué este departamento puede ser tu próximo hogar. ¡No dejes pasar esta oportunidad!|https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-lima-cercado-lima-3-dormitorios-149154129?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=2&n_pos=11|2026-03-18
